SL No,Airline,AirlineID,Source,SourceID,Target,TargetID,A,B,C,Source_Country,Target_Country
3379,9C,15999,DLC,3404,HGH,3386,,0,320,China,China
3380,9C,15999,DLC,3404,PVG,3406,,0,320,China,China
3381,9C,15999,DLC,3404,SJW,6347,,0,320,China,China
3382,9C,15999,DYG,6353,PVG,3406,,0,320,China,China
3383,9C,15999,HET,6345,SJW,6347,,0,320,China,China
3384,9C,15999,HGH,3386,DLC,3404,,0,320,China,China
3385,9C,15999,HGH,3386,KWL,3372,,0,320,China,China
3386,9C,15999,HGH,3386,SHE,4144,,0,320,China,China
3387,9C,15999,HGH,3386,SJW,6347,,0,320,China,China
3388,9C,15999,HGH,3386,SYX,4030,,0,320,China,China
3389,9C,15999,HGH,3386,SZX,3374,,0,320,China,China
3394,9C,15999,HRB,3400,HIA,7898,,0,320,China,#N/A
3395,9C,15999,HRB,3400,PVG,3406,,0,320,China,China
3400,9C,15999,JJN,6386,SHA,3391,,0,320,China,China
3403,9C,15999,KMG,3382,CGD,6352,,0,320,China,China
3404,9C,15999,KMG,3382,JIQ,8781,,0,320,China,#N/A
3405,9C,15999,KMG,3382,MIG,6400,,0,320,China,China
3406,9C,15999,KMG,3382,PVG,3406,,0,320,China,China
3407,9C,15999,KMG,3382,SHA,3391,,0,320,China,China
3408,9C,15999,KMG,3382,SJW,6347,,0,320,China,China
3409,9C,15999,KMG,3382,ZYI,9846,,0,320,China,China
3410,9C,15999,KWE,3394,SHA,3391,,0,320,China,China
3411,9C,15999,KWL,3372,HGH,3386,,0,320,China,China
3412,9C,15999,KWL,3372,PVG,3406,,0,320,China,China
3413,9C,15999,KWL,3372,SJW,6347,,0,320,China,China
3414,9C,15999,LHW,3378,PVG,3406,,0,320,China,China
3415,9C,15999,LYA,4148,CKG,3393,,0,320,China,China
3416,9C,15999,LYA,4148,SHE,4144,,0,320,China,China
3418,9C,15999,MIG,6400,KMG,3382,,0,320,China,China
3419,9C,15999,MIG,6400,SHA,3391,,0,320,China,China
3420,9C,15999,MIG,6400,SHE,4144,,0,320,China,China
3421,9C,15999,NKG,3388,SHE,4144,,0,320,China,China
3422,9C,15999,NNG,3373,SHA,3391,,0,320,China,China
3423,9C,15999,PVG,3406,BKI,3269,,0,320,China,Malaysia
3424,9C,15999,PVG,3406,BKK,3885,,0,320,China,Thailand
3425,9C,15999,PVG,3406,CGQ,4380,,0,320,China,China
3426,9C,15999,PVG,3406,CJU,2370,,0,320,China,South Korea
3427,9C,15999,PVG,3406,CKG,3393,,0,320,China,China
3428,9C,15999,PVG,3406,CNX,3931,,0,320,China,Thailand
3429,9C,15999,PVG,3406,DLC,3404,,0,320,China,China
3430,9C,15999,PVG,3406,DYG,6353,,0,320,China,China
3431,9C,15999,PVG,3406,HKG,3077,,0,320,China,Hong Kong
3432,9C,15999,PVG,3406,HKT,3179,,0,320,China,Thailand
3433,9C,15999,PVG,3406,HRB,3400,,0,320,China,China
3434,9C,15999,PVG,3406,IBR,2281,,0,320,China,Japan
3435,9C,15999,PVG,3406,KHH,2264,,0,320,China,Taiwan
3436,9C,15999,PVG,3406,KIX,3992,,0,320,China,Japan
3437,9C,15999,PVG,3406,KWL,3372,,0,320,China,China
3438,9C,15999,PVG,3406,MFM,3121,,0,320,China,Macau
3439,9C,15999,PVG,3406,NNG,3373,,0,320,China,China
3440,9C,15999,PVG,3406,REP,3035,,0,320,China,Cambodia
3441,9C,15999,PVG,3406,SHE,4144,,0,320,China,China
3442,9C,15999,PVG,3406,SIN,3316,,0,320,China,Singapore
3443,9C,15999,PVG,3406,SYX,4030,,0,320,China,China
3444,9C,15999,PVG,3406,TAK,2337,,0,320,China,Japan
3445,9C,15999,PVG,3406,TAO,3390,,0,320,China,China
3446,9C,15999,PVG,3406,TPE,2276,,0,320,China,Taiwan
3447,9C,15999,PVG,3406,XMN,3383,,0,320,China,China
3448,9C,15999,PVG,3406,ZHA,6357,,0,320,China,China
3450,9C,15999,SHA,3391,CAN,3370,,0,320,China,China
3451,9C,15999,SHA,3391,CGD,6352,,0,320,China,China
3452,9C,15999,SHA,3391,CKG,3393,,0,320,China,China
3453,9C,15999,SHA,3391,CSX,3371,,0,320,China,China
3454,9C,15999,SHA,3391,CTU,3395,,0,320,China,China
3455,9C,15999,SHA,3391,JIQ,8781,,0,320,China,#N/A
3456,9C,15999,SHA,3391,JJN,6386,,0,320,China,China
3457,9C,15999,SHA,3391,KMG,3382,,0,320,China,China
3458,9C,15999,SHA,3391,KWE,3394,,0,320,China,China
3459,9C,15999,SHA,3391,LHW,3378,,0,320,China,China
3460,9C,15999,SHA,3391,SJW,6347,,0,320,China,China
3461,9C,15999,SHA,3391,SWA,4302,,0,320,China,China
3462,9C,15999,SHA,3391,SYX,4030,,0,320,China,China
3463,9C,15999,SHA,3391,SZX,3374,,0,320,China,China
3464,9C,15999,SHA,3391,TAO,3390,,0,320,China,China
3465,9C,15999,SHA,3391,URC,3399,,0,320,China,China
3466,9C,15999,SHA,3391,XIY,3379,,0,320,China,China
3467,9C,15999,SHA,3391,XMN,3383,,0,320,China,China
3468,9C,15999,SHA,3391,ZUH,6355,,0,320,China,China
3469,9C,15999,SHA,3391,ZYI,9846,,0,320,China,China
3470,9C,15999,SHE,4144,HGH,3386,,0,320,China,China
3471,9C,15999,SHE,4144,LYA,4148,,0,320,China,China
3472,9C,15999,SHE,4144,MIG,6400,,0,320,China,China
3473,9C,15999,SHE,4144,NKG,3388,,0,320,China,China
3474,9C,15999,SHE,4144,PVG,3406,,0,320,China,China
3475,9C,15999,SHE,4144,SJW,6347,,0,320,China,China
3476,9C,15999,SHE,4144,SZX,3374,,0,320,China,China
